Index,Repository,Namespace list,Length,Counted
30,aspnet_DataProtection,'Microsoft.AspNetCore.DataProtection.SP800_108' 'Microsoft.AspNetCore.DataProtection' 'Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption' 'Microsoft.AspNetCore.DataProtection.Cng',4,N
31,aspnet_DataProtection,'Microsoft.AspNetCore.DataProtection.XmlEncryption' 'Microsoft.AspNetCore.DataProtection',2,N
32,aspnet_DataProtection,'Microsoft.AspNetCore.DataProtection.XmlEncryption' 'Microsoft.AspNetCore.DataProtection' 'Microsoft.AspNetCore.DataProtection.KeyManagement',3,N
1,aspnet_Diagnostics,'Microsoft.AspNetCore.Diagnostics.Elm' 'Microsoft.AspNetCore.Diagnostics.Elm.RazorViews',2,N
2,aspnet_Diagnostics,'Microsoft.AspNetCore.Builder' 'Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore',2,N
3,aspnet_Diagnostics,'Microsoft.AspNetCore.Builder' 'Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore' 'Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Views',3,N
4,aspnet_Diagnostics,'Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Views' 'Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore',2,N
5,aspnet_Diagnostics,'Microsoft.AspNetCore.Builder' 'Microsoft.AspNetCore.Diagnostics',2,N
6,aspnet_Diagnostics,'Microsoft.AspNetCore.Builder' 'Microsoft.AspNetCore.Diagnostics' 'Microsoft.AspNetCore.Diagnostics.RazorViews',3,N
7,aspnet_Diagnostics,'Microsoft.AspNetCore.Diagnostics.RazorViews' 'Microsoft.AspNetCore.Diagnostics',2,N
1,aspnet_Hosting,'Microsoft.AspNetCore.Hosting.Internal' 'Microsoft.AspNetCore.Hosting.Views' 'Microsoft.AspNetCore.Hosting',3,N
2,aspnet_Hosting,'Microsoft.Extensions.Hosting' 'Microsoft.Extensions.Hosting.Internal',2,N
1,aspnet_HttpAbstractions,'Microsoft.AspNetCore.Http' 'Microsoft.AspNetCore.Http.Features',2,N
2,aspnet_HttpAbstractions,'Microsoft.AspNetCore.Http' 'Microsoft.AspNetCore.Http.Internal' 'Microsoft.AspNetCore.Http.Features',3,N
3,aspnet_HttpAbstractions,'Microsoft.AspNetCore.Http.Internal' 'Microsoft.AspNetCore.Http.Features',2,N
4,aspnet_HttpAbstractions,'Microsoft.AspNetCore.Http.Authentication' 'Microsoft.AspNetCore.Http',2,N
1,aspnet_Routing,'Microsoft.AspNetCore.Routing' 'Microsoft.AspNetCore.Routing.TestObjects',2,N
2,aspnet_Routing,'Microsoft.AspNetCore.Routing' 'Microsoft.AspNetCore.Routing.Internal',2,N
3,aspnet_Routing,'Microsoft.AspNetCore.Routing' 'Microsoft.AspNetCore.Routing.Internal' 'Microsoft.AspNetCore.Routing.Matching',3,N
4,aspnet_Routing,'Microsoft.AspNetCore.Routing' 'Microsoft.AspNetCore.Routing.Internal' 'Microsoft.AspNetCore.Routing.Matching' 'Microsoft.AspNetCore.Routing.Patterns',4,N
5,aspnet_Routing,'Microsoft.Extensions.DependencyInjection' 'Microsoft.AspNetCore.Routing',2,N
6,aspnet_Routing,'Microsoft.Extensions.DependencyInjection' 'Microsoft.AspNetCore.Routing.Internal' 'Microsoft.AspNetCore.Routing',3,N
7,aspnet_Routing,'Microsoft.AspNetCore.Routing.Constraints' 'Microsoft.AspNetCore.Routing',2,N
8,aspnet_Routing,'Microsoft.AspNetCore.Routing.Constraints' 'Microsoft.AspNetCore.Routing' 'Microsoft.AspNetCore.Routing.Patterns',3,N
9,aspnet_Routing,'Microsoft.AspNetCore.Routing.Internal' 'Microsoft.AspNetCore.Routing' 'Microsoft.AspNetCore.Routing.Template',3,N
10,aspnet_Routing,'Microsoft.AspNetCore.Routing.Internal' 'Microsoft.AspNetCore.Routing' 'Microsoft.AspNetCore.Routing.Template' 'Microsoft.AspNetCore.Routing.Patterns',4,N
11,aspnet_Routing,'Microsoft.AspNetCore.Routing.Matching' 'Microsoft.AspNetCore.Routing',2,N
12,aspnet_Routing,'Microsoft.AspNetCore.Routing.Matching' 'Microsoft.AspNetCore.Routing.Patterns' 'Microsoft.AspNetCore.Routing',3,N
13,aspnet_Routing,'Microsoft.AspNetCore.Routing.Patterns' 'Microsoft.AspNetCore.Routing',2,N
14,aspnet_Routing,'Microsoft.AspNetCore.Routing.Patterns' 'Microsoft.AspNetCore.Routing' 'Microsoft.AspNetCore.Routing.Template',3,N
15,aspnet_Routing,'Microsoft.AspNetCore.Routing.Template' 'Microsoft.AspNetCore.Routing.Patterns',2,N
16,aspnet_Routing,'Microsoft.AspNetCore.Routing.Tree' 'Microsoft.AspNetCore.Routing.Internal',2,N
17,aspnet_Routing,'Microsoft.AspNetCore.Routing.Tree' 'Microsoft.AspNetCore.Routing.Template' 'Microsoft.AspNetCore.Routing',3,N
18,aspnet_Routing,'Microsoft.AspNetCore.Routing.Tree' 'Microsoft.AspNetCore.Routing.Template' 'Microsoft.AspNetCore.Routing.Patterns' 'Microsoft.AspNetCore.Routing',4,N
19,aspnet_Routing,'Microsoft.AspNetCore.Routing.Tree' 'Microsoft.AspNetCore.Routing.Template' 'Microsoft.AspNetCore.Routing.Patterns' 'Microsoft.AspNetCore.Routing' 'Microsoft.AspNetCore.Routing.Internal',5,N
1,aspnet_Security,'Microsoft.AspNetCore.Authorization' 'Microsoft.AspNetCore.Authorization.Infrastructure',2,N
2,aspnet_Security,'Microsoft.AspNetCore.CookiePolicy' 'Microsoft.AspNetCore.Builder',2,N
1,aspnet_StaticFiles,'Microsoft.AspNetCore.StaticFiles' 'Microsoft.AspNetCore.Builder',2,N
1,AvilanceLtd_StarryboundServer,'com.avilance.Starrybound' 'com.avilance.Starrybound.Util',2,N
2,AvilanceLtd_StarryboundServer,'com.avilance.Starrybound' 'com.avilance.Starrybound.Util' 'com.avilance.Starrybound.Extensions',3,N
3,AvilanceLtd_StarryboundServer,'com.avilance.Starrybound' 'com.avilance.Starrybound.Packets' 'com.avilance.Starrybound.Commands' 'com.avilance.Starrybound.Util',4,N
4,AvilanceLtd_StarryboundServer,'com.avilance.Starrybound' 'com.avilance.Starrybound.Packets' 'com.avilance.Starrybound.Commands' 'com.avilance.Starrybound.Util' 'com.avilance.Starrybound.Extensions',5,N
5,AvilanceLtd_StarryboundServer,'com.avilance.Starrybound.Commands' 'com.avilance.Starrybound' 'com.avilance.Starrybound.Packets',3,N
6,AvilanceLtd_StarryboundServer,'com.avilance.Starrybound.Extensions' 'com.avilance.Starrybound',2,N
7,AvilanceLtd_StarryboundServer,'com.avilance.Starrybound.Packets' 'com.avilance.Starrybound',2,N
8,AvilanceLtd_StarryboundServer,'com.avilance.Starrybound.Permissions' 'com.avilance.Starrybound',2,N
9,AvilanceLtd_StarryboundServer,'com.avilance.Starrybound.Permissions' 'com.avilance.Starrybound' 'com.avilance.Starrybound.Packets',3,N
10,AvilanceLtd_StarryboundServer,'com.avilance.Starrybound.Util' 'com.avilance.Starrybound' 'com.avilance.Starrybound.Packets',3,N
1,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Bson' 'Microsoft.IdentityModel.Json' 'Microsoft.IdentityModel.Json.Converters',3,N
2,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Bson' 'Microsoft.IdentityModel.Json.Utilities' 'Microsoft.IdentityModel.Json.Serialization' 'Microsoft.IdentityModel.Json.Converters',4,N
3,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Bson' 'Microsoft.IdentityModel.Json.Utilities' 'Microsoft.IdentityModel.Json.Serialization' 'Microsoft.IdentityModel.Json' 'Microsoft.IdentityModel.Json.Converters',5,N
4,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json' 'Microsoft.IdentityModel.Json.Serialization',2,N
5,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json' 'Microsoft.IdentityModel.Json.Serialization' 'Microsoft.IdentityModel.Json.Utilities',3,N
6,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Converters' 'Microsoft.IdentityModel.Json',2,N
7,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Converters' 'Microsoft.IdentityModel.Json' 'Microsoft.IdentityModel.Json.Serialization',3,N
8,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Linq' 'Microsoft.IdentityModel.Json',2,N
9,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Linq' 'Microsoft.IdentityModel.Json.Utilities' 'Microsoft.IdentityModel.Json.Serialization',3,N
10,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Linq' 'Microsoft.IdentityModel.Json.Utilities' 'Microsoft.IdentityModel.Json.Serialization' 'Microsoft.IdentityModel.Json',4,N
11,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Schema' 'Microsoft.IdentityModel.Json',2,N
12,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Schema' 'Microsoft.IdentityModel.Json.Linq' 'Microsoft.IdentityModel.Json',3,N
13,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Serialization' 'Microsoft.IdentityModel.Json.Utilities',2,N
14,AzureAD_azure-activedirectory-identitymodel-extensions-for-dotnet,'Microsoft.IdentityModel.Json.Serialization' 'Microsoft.IdentityModel.Json.Utilities' 'Microsoft.IdentityModel.Json' 'Microsoft.IdentityModel.Json.Converters',4,N
1,Azure_azure-mobile-services,'Microsoft.WindowsAzure.MobileServices' 'Microsoft.WindowsAzure.MobileServices.Query',2,N
2,Azure_azure-mobile-services,'Microsoft.WindowsAzure.MobileServices' 'Microsoft.WindowsAzure.MobileServices.Query' 'Microsoft.WindowsAzure.MobileServices.Sync',3,N
3,Azure_azure-mobile-services,'Microsoft.WindowsAzure.MobileServices.Sync' 'Microsoft.WindowsAzure.MobileServices.Query',2,N
1,Azure_azure-powershell,'Microsoft.Azure.Commands.Common' 'Microsoft.Azure.Commands.Profile.CommonModule',2,N
2,Azure_azure-powershell,'Microsoft.Azure.Commands.ApiManagement' 'Microsoft.Azure.Commands.ApiManagement.Models',2,N
3,Azure_azure-powershell,'Microsoft.Azure.Commands.ApiManagement' 'Microsoft.Azure.Commands.ApiManagement.Helpers' 'Microsoft.Azure.Commands.ApiManagement.Models',3,N
4,Azure_azure-powershell,'Microsoft.Azure.Commands.ApiManagement.Helpers' 'Microsoft.Azure.Commands.ApiManagement.Models',2,N
5,Azure_azure-powershell,'Microsoft.Azure.Commands.ApplicationInsights' 'Microsoft.Azure.Commands.ApplicationInsights.Models',2,N
6,Azure_azure-powershell,'Microsoft.Azure.Commands.Common.Authentication.ResourceManager' 'Microsoft.Azure.Commands.Common.Authentication.Models',2,N
7,Azure_azure-powershell,'Microsoft.Azure.Commands.Common.Authentication.ResourceManager' 'Microsoft.Azure.Commands.Common.Authentication.Models' 'Microsoft.Azure.Commands.ResourceManager.Common',3,N
8,Azure_azure-powershell,'Microsoft.Azure.Commands.Common.Authentication.Models' 'Microsoft.Azure.Commands.ResourceManager.Common' 'Microsoft.Azure.Commands.ResourceManager.Common.Serialization',3,N
9,Azure_azure-powershell,'Microsoft.Azure.Commands.ResourceManager.Common' 'Microsoft.Azure.Commands.Common.Authentication.Models',2,N
10,Azure_azure-powershell,'Microsoft.Azure.Commands.Profile.Models' 'Microsoft.Azure.Commands.Profile.Models.Core',2,N
11,Azure_azure-powershell,'Microsoft.Azure.Commands.ResourceManager.Common.Serialization' 'Microsoft.Azure.Commands.Common.Authentication.Models',2,N
12,Azure_azure-powershell,'Microsoft.Azure.Commands.Common.Authentication' 'Microsoft.Azure.Commands.Common.Authentication.Factories',2,N
13,Azure_azure-powershell,'Microsoft.Azure.Commands.Automation.Cmdlet' 'Microsoft.Azure.Commands.Automation.Model',2,N
14,Azure_azure-powershell,'Microsoft.Azure.Commands.Automation.Cmdlet' 'Microsoft.Azure.Commands.Automation.Common' 'Microsoft.Azure.Commands.Automation.Model',3,N
15,Azure_azure-powershell,'Microsoft.Azure.Commands.Automation.Cmdlet' 'Microsoft.Azure.Commands.Automation.Common' 'Microsoft.Azure.Commands.Automation.Model.UpdateManagement' 'Microsoft.Azure.Commands.Automation.Model',4,N
16,Azure_azure-powershell,'Microsoft.Azure.Commands.Automation.Common' 'Microsoft.Azure.Commands.Automation',2,N
17,Azure_azure-powershell,'Microsoft.Azure.Commands.Automation.Model' 'Microsoft.Azure.Commands.Automation.Common',2,N
18,Azure_azure-powershell,'Microsoft.Azure.Commands.Automation.Model' 'Microsoft.Azure.Commands.Automation.Common' 'Microsoft.Azure.Commands.Automation.Model.UpdateManagement',3,N
19,Azure_azure-powershell,'Microsoft.Azure.Commands.Batch' 'Microsoft.Azure.Commands.Batch.Models',2,N
20,Azure_azure-powershell,'Microsoft.Azure.Commands.Batch' 'Microsoft.Azure.Commands.Batch.Utils' 'Microsoft.Azure.Commands.Batch.Models',3,N
21,Azure_azure-powershell,'Microsoft.Azure.Commands.Blueprint.Common' 'Microsoft.Azure.Commands.Blueprint.Models',2,N
22,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute' 'Microsoft.Azure.Commands.Compute.Models',2,N
23,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute' 'Microsoft.Azure.Commands.Compute.Models' 'Microsoft.Azure.Commands.Compute.Extension.AzureDiskEncryption',3,N
24,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.Common' 'Microsoft.Azure.Commands.Compute',2,N
25,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.Common' 'Microsoft.Azure.Commands.Compute.Models' 'Microsoft.Azure.Commands.Compute',3,N
26,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.Common' 'Microsoft.Azure.Commands.Compute.Models' 'Microsoft.Azure.Commands.Compute' 'Microsoft.Azure.Commands.Compute.Extension.AzureDiskEncryption',4,N
27,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.Extension.AEM' 'Microsoft.Azure.Commands.Compute',2,N
28,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.Extension.AEM' 'Microsoft.Azure.Commands.Compute.StorageServices' 'Microsoft.Azure.Commands.Compute',3,N
29,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.Extension.AzureDiskEncryption' 'Microsoft.Azure.Commands.Compute.Models',2,N
30,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.Extension.AzureVMBackup' 'Microsoft.Azure.Commands.Compute.Extension.AzureDiskEncryption',2,N
31,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.Extension.AzureVMBackup' 'Microsoft.Azure.Commands.Compute' 'Microsoft.Azure.Commands.Compute.Extension.AzureDiskEncryption',3,N
32,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.Extension.AzureVMBackup' 'Microsoft.Azure.Commands.Compute' 'Microsoft.Azure.Commands.Compute.Models' 'Microsoft.Azure.Commands.Compute.Extension.AzureDiskEncryption',4,N
33,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.StorageServices' 'Microsoft.Azure.Commands.Compute',2,N
34,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.StorageServices' 'Microsoft.Azure.Commands.Compute' 'Microsoft.Azure.Commands.Compute.Models',3,N
35,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.Strategies' 'Microsoft.Azure.Commands.Compute',2,N
36,Azure_azure-powershell,'Microsoft.Azure.Commands.Compute.Strategies' 'Microsoft.Azure.Commands.Compute' 'Microsoft.Azure.Commands.Compute.Common',3,N
37,Azure_azure-powershell,'Microsoft.WindowsAzure.Commands.Sync.Download' 'Microsoft.WindowsAzure.Commands.Sync.Upload',2,N
38,Azure_azure-powershell,'Microsoft.WindowsAzure.Commands.Tools.Vhd.Model' 'Microsoft.WindowsAzure.Commands.Tools.Vhd.Model.Persistence',2,N
39,Azure_azure-powershell,'Microsoft.Azure.Commands.DataBox.Common' 'Microsoft.Azure.PowerShell.Cmdlets.DataBox.Models',2,N
40,Azure_azure-powershell,'Microsoft.Azure.Commands.DataFactoryV2' 'Microsoft.Azure.Commands.DataFactoryV2.Models',2,N
41,Azure_azure-powershell,'Microsoft.Azure.Commands.Management.DeviceProvisioningServices' 'Microsoft.Azure.Commands.Management.DeviceProvisioningServices.Models',2,N
42,Azure_azure-powershell,'Microsoft.Azure.Commands.Dns.Models' 'Microsoft.Azure.Commands.Dns',2,N
43,Azure_azure-powershell,'Microsoft.Azure.Commands.EventGrid' 'Microsoft.Azure.Commands.EventGrid.Models',2,N
44,Azure_azure-powershell,'Microsoft.Azure.Commands.GuestConfiguration.Common' 'Microsoft.Azure.Commands.GuestConfiguration.Models',2,N
45,Azure_azure-powershell,'Microsoft.Azure.Commands.HDInsight.Models' 'Microsoft.Azure.Commands.HDInsight',2,N
46,Azure_azure-powershell,'Microsoft.Azure.Commands.HDInsight.Models' 'Microsoft.Azure.Commands.HDInsight' 'Microsoft.Azure.Commands.HDInsight.Commands',3,N
47,Azure_azure-powershell,'Microsoft.Azure.Commands.HDInsight.Commands' 'Microsoft.Azure.Commands.HDInsight',2,N
48,Azure_azure-powershell,'Microsoft.Azure.Commands.Management.IotHub.Common' 'Microsoft.Azure.Commands.Management.IotHub.Models',2,N
49,Azure_azure-powershell,'Microsoft.Azure.Commands.KeyVault' 'Microsoft.Azure.Commands.KeyVault.Models',2,N
50,Azure_azure-powershell,'Microsoft.Azure.Commands.MachineLearning' 'Microsoft.Azure.Commands.MachineLearning.Utilities',2,N
51,Azure_azure-powershell,'Microsoft.Azure.Management.Monitor.Management.Models' 'Microsoft.Azure.Commands.Insights.TransitionalClasses',2,N
52,Azure_azure-powershell,'NetCorePsd1Sync.Model' 'NetCorePsd1Sync.Utility',2,N
53,Azure_azure-powershell,'Microsoft.Azure.Commands.Network' 'Microsoft.Azure.Commands.Network.Models',2,N
54,Azure_azure-powershell,'Microsoft.Azure.Commands.Network' 'Microsoft.Azure.Commands.Network.Common' 'Microsoft.Azure.Commands.Network.Models',3,N
55,Azure_azure-powershell,'Microsoft.Azure.Commands.Network.VirtualNetworkGateway' 'Microsoft.Azure.Commands.Network',2,N
56,Azure_azure-powershell,'Microsoft.Azure.Commands.Network.VirtualNetworkGateway' 'Microsoft.Azure.Commands.Network.Models' 'Microsoft.Azure.Commands.Network',3,N
57,Azure_azure-powershell,'Microsoft.Azure.Commands.OperationalInsights' 'Microsoft.Azure.Commands.OperationalInsights.Models',2,N
58,Azure_azure-powershell,'Microsoft.Azure.Commands.RecoveryServices' 'Microsoft.Azure.Portal.RecoveryServices.Models.Common',2,N
59,Azure_azure-powershell,'Microsoft.Azure.Commands.RedisCache' 'Microsoft.Azure.Commands.RedisCache.Models',2,N
60,Azure_azure-powershell,'Microsoft.Azure.Commands.ResourceManager.Cmdlets.Components' 'Microsoft.Azure.Commands.ResourceManager.Cmdlets.Handlers',2,N
61,Azure_azure-powershell,'Microsoft.Azure.Commands.ResourceManager.Cmdlets.Components' 'Microsoft.Azure.Commands.ResourceManager.Cmdlets.RestClients' 'Microsoft.Azure.Commands.ResourceManager.Cmdlets.Entities.ErrorResponses' 'Microsoft.Azure.Commands.ResourceManager.Cmdlets.Utilities' 'Microsoft.Azure.Commands.ResourceManager.Cmdlets.SdkModels',5,N
62,Azure_azure-powershell,'Microsoft.Azure.Commands.ResourceManager.Cmdlets.RestClients' 'Microsoft.Azure.Commands.ResourceManager.Cmdlets.Components',2,N
63,Azure_azure-powershell,'Microsoft.Azure.Commands.ResourceManager.Cmdlets.SdkExtensions' 'Microsoft.Azure.Commands.ResourceManager.Cmdlets.SdkModels',2,N
64,Azure_azure-powershell,'Microsoft.Azure.Commands.ActiveDirectory' 'Microsoft.Azure.Commands.Resources.Models.Authorization',2,N
65,Azure_azure-powershell,'Microsoft.Azure.Commands.ActiveDirectory' 'Microsoft.Azure.Commands.Resources.Models' 'Microsoft.Azure.Commands.Resources.Models.Authorization',3,N
66,Azure_azure-powershell,'Microsoft.Azure.Commands.Resources.Models' 'Microsoft.Azure.Commands.Resources.Models.Authorization',2,N
67,Azure_azure-powershell,'Microsoft.Azure.Commands.Resources.Models.Gallery' 'Microsoft.Azure.Commands.Resources.Models.Gallery.Models',2,N
68,Azure_azure-powershell,'Microsoft.Azure.Commands.Management.Search.SearchService' 'Microsoft.Azure.Commands.Management.Search',2,N
69,Azure_azure-powershell,'Microsoft.Azure.Commands.ServiceBus.Commands' 'Microsoft.Azure.Commands.ServiceBus',2,N
70,Azure_azure-powershell,'Microsoft.Azure.Commands.Sql.Common' 'Microsoft.Azure.Commands.Sql.DataClassification.Services',2,N
71,Azure_azure-powershell,'Microsoft.Azure.Commands.Sql.Database.Services' 'Microsoft.Azure.Commands.Sql.ElasticPool.Services',2,N
72,Azure_azure-powershell,'Microsoft.Azure.Commands.Sql.DataClassification.Model' 'Microsoft.Azure.Commands.Sql.DataClassification.Services',2,N
73,Azure_azure-powershell,'Microsoft.Azure.Commands.Sql.TransparentDataEncryption.Model' 'Microsoft.Azure.Commands.Sql.Common',2,N
74,Azure_azure-powershell,'StaticAnalysis.BreakingChangeAnalyzer' 'StaticAnalysis',2,N
75,Azure_azure-powershell,'StaticAnalysis.DependencyAnalyzer' 'StaticAnalysis',2,N
76,Azure_azure-powershell,'StaticAnalysis.HelpAnalyzer' 'StaticAnalysis',2,N
77,Azure_azure-powershell,'StaticAnalysis.SignatureVerifier' 'StaticAnalysis',2,N
78,Azure_azure-powershell,'Microsoft.Azure.Commands.Management.Storage' 'Microsoft.Azure.Commands.Management.Storage.Models',2,N
79,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Evaluation' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Interfaces',2,N
80,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Evaluation' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Models' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Interfaces',3,N
81,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Common' 'Microsoft.Azure.Commands.StorageSync.Common.Converters',2,N
82,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Evaluation.Interfaces' 'Microsoft.Azure.Commands.StorageSync.Evaluation' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Models' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Validations',4,N
83,Azure_azure-powershell,'Commands.StorageSync.Interop.Clients' 'Microsoft.Azure.Commands.StorageSync.Common',2,N
84,Azure_azure-powershell,'Commands.StorageSync.Interop.DataObjects' 'Commands.StorageSync.Interop.Interfaces',2,N
85,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Evaluation.Validations.NamespaceValidations' 'Microsoft.Azure.Commands.StorageSync.Evaluation',2,N
86,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Evaluation.Validations.NamespaceValidations' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Interfaces' 'Microsoft.Azure.Commands.StorageSync.Evaluation',3,N
87,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Evaluation.Validations.NamespaceValidations' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Validations' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Interfaces' 'Microsoft.Azure.Commands.StorageSync.Evaluation',4,N
88,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Evaluation.Validations.SystemValidations' 'Microsoft.Azure.Commands.StorageSync.Evaluation',2,N
89,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Evaluation.Validations.SystemValidations' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Interfaces' 'Microsoft.Azure.Commands.StorageSync.Evaluation',3,N
90,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Evaluation.Validations.SystemValidations' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Validations' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Interfaces' 'Microsoft.Azure.Commands.StorageSync.Evaluation',4,N
91,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Evaluation.Validations' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Interfaces',2,N
92,Azure_azure-powershell,'Microsoft.Azure.Commands.StorageSync.Evaluation.Validations' 'Microsoft.Azure.Commands.StorageSync.Evaluation.Interfaces' 'Microsoft.Azure.Commands.StorageSync.Evaluation',3,N
